museum,title,date_range,year,period,url,text_to_analyze,category
Tretyakov Gallery,Лаврушинский переулок: шедевры русского искусства XI – начала XX века,,2017,pre_2022,https://www.tretyakovgallery.ru/exhibitions/o/shedevry-russkogo-iskusstva-xi-nachala-xx-veka/,"КУПИТЬ БИЛЕТ СТАТЬ ДРУГОМ ИНТЕРНЕТ-МАГАЗИН 5 RU expand_more Посетителям Выставки События Нам 170 лет Кино Программы и абонементы Коллекция Поддержать музей О музее Информация для всех посетителей и маломобильных граждан Ограничение доступа в залы Третьяковской галереи (Лаврушинский переулок, д.10) Подробнее Главная /Выставки /Постоянные экспозиции Лаврушинский переулок: шедевры русского искусства XI – начала XX века КУПИТЬ БИЛЕТ КУПИТЬ КОМПЛЕКСНЫЙ БИЛЕТ Адрес и часы работы Третьяковская галерея, г. Москва, Лаврушинский переулок, 10 метро Новокузнецкая метро Третьяковская метро Полянка +7 (495) 957-07-27 ВС, ВТ, СР, ЧТ, ПТ, СБ: 10:00 — 21:00 (кассы и вход до 20:00) ПН: выходной Сегодня открыто до 21:00 (кассы и вход до 20:00) Завтра 10:00 — 21:00 (кассы и вход до 20:00) Стоимость билетов Взрослый — 700 ₽ Льготные — 0, 350, 400 ₽ Последний вторник месяца — пенсионеры бесплатно, взрослый 400 ₽ Присоединяйтесь к индивидуальной программе лояльности «Друзья Третьяковской галереи» и посещайте все выставки музея без очереди и без билета в течение года. СТАТЬ ДРУГОМ Ответы на частые вопросы Правила посещения Доступный музей Описание События КУПИТЬ БИЛЕТ С 10 марта и до окончания работ будет временно закрыт зал № 39 (зал М. Нестерова). В связи с проведением работ по смене экспозиции будут временно закрыты залы по следующие даты включительно: • № 2 (зал Ф. Шубина, И. Мартоса) по 27 июля • № 25 (зал И. Шишкина) по 14 июля • № 45 (зал В. Борисова-Мусатова) и залы № 46–48 по 2 июля. По техническим причинам залы второго этажа № 2, 25–34 (залы И. Шишкина, В. Васнецова, В. Верещагина, И. Репина, В. Сурикова, Н. Ге, М. Врубеля) будут недоступны для маломобильных посетителей до 14 июля включительно. Обращаем внимание, что в постоянной экспозиции временно будут отсутствовать произведения Ивана Шишкина, в том числе картина «Утро в сосновом лесу», в связи с их экспонированием на выставке в Государственном Русском музее. ЧИТАТЬ ДАЛЕЕ О мероприятии В историческом здании, в котором располагалась коллекция основателя Галереи Павла Михайловича Третьякова (с 1856 года), можно увидеть постоянную экспозицию музея из более 1300 произведений русского искусства XI – начала ХХ века – от домонгольских икон и мозаик до пейзажной, портретной и исторической живописи, в том числе такие шедевры мирового значения, как «Спас Нерукотворный» (новгородская икона XII века) и «Явление Христа народу» Александра Иванова. Многогранно представлено творчество великих художников Василия Ивановича Сурикова, Василия Васильевича Верещагина, Ильи Ефимовича Репина, Валентина Александровича Серова и других. ПОДЕЛИТЬСЯ: Программа к выставке Фильтр: #экскурсия #Все ПО УМОЛЧАНИЮ Сборная группа Организованная группа 27.03.2017 — 16.12.2026 Мир сказки и мечты Третьяковская галерея Организованная группа 27.08.2019 — 16.12.2026 Час с художником. Михаил Врубель Третьяковская галерея Сборная группа Организованная группа 27.03.2017 — 31.12.2026 Первое путешествие по Третьяковской галерее Третьяковская галерея 23.0",национальное российское искусство
Tretyakov Gallery,Архетипы авангарда,24 декабря 2025 — 7 июня 2026,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/arkhetipy-avangarda/,"КУПИТЬ БИЛЕТ СТАТЬ ДРУГОМ ИНТЕРНЕТ-МАГАЗИН 5 RU expand_more Посетителям Выставки События Нам 170 лет Кино Программы и абонементы Коллекция Поддержать музей О музее Информация для всех посетителей и маломобильных граждан Ограничение доступа в залы Третьяковской галереи (Лаврушинский переулок, д.10) Подробнее Главная /Выставки #Архив Архетипы авангарда 24 декабря 2025 — 7 июня 2026 ПОСМОТРЕТЬ ВИДЕО 12+ А.В. Лентулов. Автопортрет. «Le Grand Peintre». 1915. ГТГ Описание Фото / экспонаты Материалы События Государственная Третьяковская галерея представляет выставку «Архетипы авангарда», предлагающую по-новому взглянуть на русский авангард, соединив искусство с популярной психологической теорией 12 архетипов: Дитя, Славный малый, Воин, Опекун, Искатель, Бунтарь, Эстет, Творец, Правитель, Маг, Мудрец, Шут. Архетипы обуславливают ценности человека, его модель поведения, восприятие мира. Выставка проходит на Кадашёвской набережной, 12, 3 этаж. ЧИТАТЬ ДАЛЕЕ Галерея работ И.И. Машков. Портрет поэта. 1910. ГТГ К.С. Малевич. Девушка с гребнем в волосах. 1932–1933. ГТГ Г.Б. Якулов. Бар. 1915. ГТГ В.В. Кандинский. Белый овал. 1919. ГТГ А.В. Лентулов. Автопортрет. «Le Grand Paintre». 1915. ГТГ Н.А. Пиросманашвили (Пиросмани). Рыбак среди скал. 1906. ГТГ О.В. Розанова. Зима. Снегири на дереве. 1907–1908. ГТГ А.М. Родченко. Композиция 66 (86). Плотность и вес. 1919. ГТГ О.В. Розанова. Рабочая шкатулка. 1915. ГТГ И.И. Машков. Портрет поэта. 1910. ГТГ К.С. Малевич. Девушка с гребнем в волосах. 1932–1933. ГТГ Г.Б. Якулов. Бар. 1915. ГТГ В.В. Кандинский. Белый овал. 1919. ГТГ А.В. Лентулов. Автопортрет. «Le Grand Paintre». 1915. ГТГ Н.А. Пиросманашвили (Пиросмани). Рыбак среди скал. 1906. ГТГ О.В. Розанова. Зима. Снегири на дереве. 1907–1908. ГТГ А.М. Родченко. Композиция 66 (86). Плотность и вес. 1919. ГТГ О.В. Розанова. Рабочая шкатулка. 1915. ГТГ И.И. Машков. Портрет поэта. 1910. ГТГ 1 / 9 Видео Архетипы авангарда / Экскурсия по выставке О мероприятии Важнейшее отличие авангарда от искусства предшествующих эпох – абсолютная свобода творческого самовыражения, отказ от академической и иной единой стилистической традиции, нежелание подчинять искусство социальной проблематике, фокус на индивидуализированное аутентичное творчество. Именно поэтому произведения авангардистов так сильно отличаются друг от друга. Художники не ставили целью отразить в творчестве внутренний мир, но, оказавшись освобожденными от внешних ограничений, проявили свою индивидуальность особенно ярко. На выставке представлены работы Казимира Малевича, Василия Кандинского, Александра Родченко, Наталии Гончаровой, Михаила Ларионова, Ильи Машкова, Аристарха Лентулова, Ольги Розановой, Георгия Якулова и других выдающихся мастеров авангарда. Взгляд через призму архетипов дает возможность проникнуть в творческое сознание художника на новом уровне. Он позволяет понять, какие психологические паттерны двигали мастером, почему он создавал именно такие работы, какова была мотивация и, таким образом, прийти к бол",западное искусство
Tretyakov Gallery,Фокус-выставка «Матисс и Пикассо. Цвет и форма»,17 февраля 2026 — 31 мая 2026,2026,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/matiss-i-pikasso-tsvet-i-forma/,"Главная /Выставки /Архив выставок #Архив Фокус-выставка «Матисс и Пикассо. Цвет и форма» 17 февраля 2026 — 31 мая 2026 6+ Анри Матисс. Красные рыбы (Золотые рыбки). 1912. ГМИИ им. А.С. Пушкина Описание Фото / экспонаты События В Третьяковской галерее на Крымском Валу, в монографическом зале одного из самых известных художников-авангардистов XX века Марка Шагала, представлены шедевры Анри Матисса и Пабло Пикассо. Интеграция работ великих французских новаторов в рамках партнерского проекта с ГМИИ им. А.С. Пушкина позволит найти взаимосвязь художественных языков мастеров русского авангарда и их европейских современников. Вход по билетам на основную экспозицию с правом посещения ряда других выставок. Фокус-выставка проходит на Крымском Валу, 10, зал 9. ЧИТАТЬ ДАЛЕЕ Галерея работ Анри Матисс. Мастерская художника (Розовая мастерская). 1911. ГМИИ им. А.С. Пушкина Анри Матисс. Настурции. Панно Танец. 1912. ГМИИ им. А.С. Пушкина Анри Матисс. Вид из окна. Танжер. 1912. ГМИИ им. А.С. Пушкина Анри Матисс. Арумы, ирисы и мимоза (Голубая ваза с цветами на синей скатерти). 1913. ГМИИ им. А.С. Пушкина Анри Матисс. Красные рыбы (Золотые рыбки). 1912. ГМИИ им. А.С. Пушкина Пабло Пикассо. Скрипка. 1912. ГМИИ им. А.С. Пушкина Пабло Пикассо. Королева Изабо. 1909. ГМИИ им. А.С. Пушкина Пабло Пикассо. Портрет Амбруаза Воллара. 1910. ГМИИ им. А.С. Пушкина Пабло Пикассо. Девочка на шаре. 1905. ГМИИ им. А.С. Пушкина Пабло Пикассо. Дама с веером. 1909. ГМИИ им. А.С. Пушкина Анри Матисс. Испанка с бубном. 1909. ГМИИ им. А.С. Пушкина Анри Матисс. Мастерская художника (Розовая мастерская). 1911. ГМИИ им. А.С. Пушкина Анри Матисс. Настурции. Панно Танец. 1912. ГМИИ им. А.С. Пушкина Анри Матисс. Вид из окна. Танжер. 1912. ГМИИ им. А.С. Пушкина Анри Матисс. Арумы, ирисы и мимоза (Голубая ваза с цветами на синей скатерти). 1913. ГМИИ им. А.С. Пушкина Анри Матисс. Красные рыбы (Золотые рыбки). 1912. ГМИИ им. А.С. Пушкина Пабло Пикассо. Скрипка. 1912. ГМИИ им. А.С. Пушкина Пабло Пикассо. Королева Изабо. 1909. ГМИИ им. А.С. Пушкина Пабло Пикассо. Портрет Амбруаза Воллара. 1910. ГМИИ им. А.С. Пушкина Пабло Пикассо. Девочка на шаре. 1905. ГМИИ им. А.С. Пушкина Пабло Пикассо. Дама с веером. 1909. ГМИИ им. А.С. Пушкина 1 / 11 О мероприятии Открытия Матисса и Пикассо дали импульс для творческого взлета художников русского авангарда начала ХХ века. Под знаком Анри Матисса проходило формирование художников объединения «Бубновый валет». Кубизм Пабло Пикассо разрушил привычное понимание изобразительной формы и дал возможность для совершенно иного анализа объёма, линии и света. Новации Матисса и Пикассо в области цвета и формы были с энтузиазмом восприняты Любовью Поповой, Надеждой Удальцовой, Александрой Экстер, Владимиром Татлиным, Казимиром Малевичем и другими мощными творческими индивидуальностями. Русские художники не копировали приемы французских современников, а использовали их открытия в области формы как инструменты для решения собственных художественных и даже философских задач – с",западное искусство
Tretyakov Gallery,Эпоха Неизвестного. К 100-летию художника,16 декабря 2025 — 12 мая 2026,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/epokha-neizvestnogo-k-100-letiyu-khudozhnika/,"КУПИТЬ БИЛЕТ СТАТЬ ДРУГОМ ИНТЕРНЕТ-МАГАЗИН 5 RU expand_more Посетителям Выставки События Нам 170 лет Кино Программы и абонементы Коллекция Поддержать музей О музее Информация для всех посетителей и маломобильных граждан Ограничение доступа в залы Третьяковской галереи (Лаврушинский переулок, д.10) Подробнее Главная /Выставки /Архив выставок #Архив Эпоха Неизвестного. К 100-летию художника 16 декабря 2025 — 12 мая 2026 16+ Э.И. Неизвестный. Эскиз скульптуры. 1969. ГТГ Описание Фото / экспонаты События Государственная Третьяковская галерея представляет выставку «Эпоха Неизвестного. К 100-летию художника», посвященную творчеству Эрнста Иосифовича Неизвестного (1925–2016). В 2025 году исполняется 100 лет со дня рождения мастера, и эта масштабная экспозиция станет логичным завершением празднования 80-летия Победы, подчеркивая вклад Неизвестного – фронтовика, офицера и кавалера боевых наград – не только в искусство, но и в историю страны. Выставка проходит на Крымском Валу, 10, залы 39–42. ЧИТАТЬ ДАЛЕЕ Галерея работ Э.И. Неизвестный. Эскиз скульптуры. 1969. ГТГ Э.И. Неизвестный. Эскиз скульптуры. 1969. ГТГ Э.И. Неизвестный. Крусификc. Конец 1950-х. ГТГ Э.И. Неизвестный. Без названия (Рука). 1974. ГТГ Э.И. Неизвестный. Без названия (Дерево). 1974. ГТГ Э.И. Неизвестный. Шаг. (Из серии «Война – это...»). 1960, отлив 1997. ГТГ Э.И. Неизвестный. Космонавт. Начало 1960-х. ГТГ Э.И. Неизвестный. Эскиз скульптуры. 1969. ГТГ Э.И. Неизвестный. Эскиз скульптуры. 1969. ГТГ Э.И. Неизвестный. Крусификc. Конец 1950-х. ГТГ Э.И. Неизвестный. Без названия (Рука). 1974. ГТГ Э.И. Неизвестный. Без названия (Дерево). 1974. ГТГ Э.И. Неизвестный. Шаг. (Из серии «Война – это...»). 1960, отлив 1997. ГТГ Э.И. Неизвестный. Космонавт. Начало 1960-х. ГТГ Э.И. Неизвестный. Эскиз скульптуры. 1969. ГТГ Э.И. Неизвестный. Эскиз скульптуры. 1969. ГТГ Э.И. Неизвестный. Крусификc. Конец 1950-х. ГТГ 1 / 7 О мероприятии Выставка дает наиболее полное представление о творчестве Эрнста Неизвестного и состоит из четырех разделов: «Война – это…», «Неизвестный в Манеже», «Гигантомахия», «Древо жизни», в которых экспонируются произведения скульптуры, графики и живописи из музейных и частных собраний. В 1999 году в Третьяковской галерее проходила выставка иллюстраций Эрнста Неизвестного к Книге Иова, но нынешний проект впервые раскрывает эволюцию художественного языка мастера. Посетители увидят такие работы, как «Мулатка» и «Портрет разнорабочей Бейсбары», «Орфей» (с 1994 года утверждена в качестве престижной награды телевизионной премии «ТЭФИ»), «Космонавт», «Женский торс» и многие другие. Выставка в Третьяковской галерее – это не только дань памяти выдающемуся скульптору, но и возможность заново открыть многогранное наследие Эрнста Неизвестного, чье творчество остается актуальным и в XXI веке. Поддержка проекта Информационная поддержка ПОДЕЛИТЬСЯ: Материалы к выставке Скачать буклет 5.34 МБ Программа к выставке Все события завершены Завершено Эпоха Неизвестного. К 100-летию художника Новая Третьяко",западное искусство
Tretyakov Gallery,Фото[графическое] путешествие,21 ноября 2025 — 20 апреля 2026,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/foto-graficheskoe-puteshestvie/,"КУПИТЬ БИЛЕТ СТАТЬ ДРУГОМ ИНТЕРНЕТ-МАГАЗИН 5 RU expand_more Посетителям Выставки События Нам 170 лет Кино Программы и абонементы Коллекция Поддержать музей О музее Информация для всех посетителей и маломобильных граждан Ограничение доступа в залы Третьяковской галереи (Лаврушинский переулок, д.10) Подробнее Главная /Выставки #Архив Фото[графическое] путешествие 21 ноября 2025 — 20 апреля 2026 6+ Фотоателье К. Диаса и Э. Спенсера. Железная дорога Сантьяго-Вальпараисо. Виадук над ущельем Лос-Макис. Чили. Около 1885. ГТГ Описание Фото / экспонаты Государственная Третьяковская галерея представляет выставку-путешествие, объединившую более 70 фотографий и графических работ в рассказе о популярных туристических местах более ста лет назад. Вход по билетам на основную экспозицию с правом посещения ряда других выставок. Выставка проходит на Крымском валу, 10, зал 10. ЧИТАТЬ ДАЛЕЕ Галерея работ Н.П. Ульянов. Неаполь. 1912. ГТГ Д. Зоммер. Неаполь. Похороны. Шествие Конгрегации Святого Франциска. Около 1867–1873. ГТГ Д. Зоммер. Неаполь. Вид на Виа Марина в неаполитанском порту Сан-Эльмо. Около 1867–1873. ГТГ Л.С. Барщевский. Туркестан. В чайхане. Самарканд. 1894. ГТГ Л.С. Барщевский. Туркестан. Астанкул-бек, парваначи эмира Бухарского в группе сановников. 1894. ГТГ Фотоателье К. Диаса и Э. Спенсера. Железная дорога Сантьяго-Вальпараисо. Виадук над ущельем Лос-Макис. Чили. Около 1885. ГТГ Б.Д. Григорьев. Сантьяго. Чили. 1928–1929. ГТГ Европейские Неизвестный фотограф туристы на экскурсии в Египте. 1890-е. ГТГ Л.М. Лисицкий. Путешественник по всем векам. 1923. ГТГ И. Арну. Египет. Уличная сценка в городе Исмаилия. 1880-е. ГТГ Ателье братьев Зангаки. Женщины гарема. 1890-е. ГТГ П. Перидис. Девушка в турецком платье с бубном. 1890-е. ГТГ Н.П. Ульянов. Неаполь. 1912. ГТГ Д. Зоммер. Неаполь. Похороны. Шествие Конгрегации Святого Франциска. Около 1867–1873. ГТГ Д. Зоммер. Неаполь. Вид на Виа Марина в неаполитанском порту Сан-Эльмо. Около 1867–1873. ГТГ Л.С. Барщевский. Туркестан. В чайхане. Самарканд. 1894. ГТГ Л.С. Барщевский. Туркестан. Астанкул-бек, парваначи эмира Бухарского в группе сановников. 1894. ГТГ Фотоателье К. Диаса и Э. Спенсера. Железная дорога Сантьяго-Вальпараисо. Виадук над ущельем Лос-Макис. Чили. Около 1885. ГТГ Б.Д. Григорьев. Сантьяго. Чили. 1928–1929. ГТГ Европейские Неизвестный фотограф туристы на экскурсии в Египте. 1890-е. ГТГ Л.М. Лисицкий. Путешественник по всем векам. 1923. ГТГ И. Арну. Египет. Уличная сценка в городе Исмаилия. 1880-е. ГТГ 1 / 12 О мероприятии Диалог двух видов искусства отражает не только реальные впечатления, но и их интерпретации. Помимо предметов из собрания Галереи, зрители увидят избранные работы участников конкурса мобильной фотографии HUAWEI XMAGE, проекта, который призван объединить современных любителей фотопутешествий. На выставке собраны графические работы русских художников Бориса Григорьева, Алексея Кравченко, Александра Куприна, Михаила Ларионова, Лазаря Лисицкого, Роберта Фалька, Николая Ульянова и других",восточное искусство
Tretyakov Gallery,Арктика. Полюс цвета,12 декабря 2025 — 19 апреля 2026,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/arktika-polyus-tsveta/,"КУПИТЬ БИЛЕТ СТАТЬ ДРУГОМ ИНТЕРНЕТ-МАГАЗИН 5 RU expand_more Посетителям Выставки События Нам 170 лет Кино Программы и абонементы Коллекция Поддержать музей О музее Информация для всех посетителей и маломобильных граждан Ограничение доступа в залы Третьяковской галереи (Лаврушинский переулок, д.10) Подробнее Главная /Выставки #Архив Арктика. Полюс цвета 12 декабря 2025 — 19 апреля 2026 6+ И.П. Рубан. «Не для туристов». 1964. ГТГ Описание Фото / экспонаты События Государственная Третьяковская галерея представляет масштабный выставочный проект «Арктика. Полюс цвета», посвященный художественному осмыслению северных широт в российском искусстве. Выставка проходит на Кадашёвской набережной, 12, 1 этаж. ЧИТАТЬ ДАЛЕЕ Галерея работ А.А. Яковлев. Счастливая. 1974. ГТГ А.А. Яковлев. Быть в тайге городам. 1985. ГТГ Денис Фонтанов. «Потоки времени». Из серии «Портрет воды». 2018. ГТГ А.С. Мартинс. Из серии «Полярники». 2010. ГТГ Г.Д. Кизевальтер. Воспоминание о Якутии. 1988. ГТГ А.А. Борисов. В области вечного льда. (Лето). 1897. ГТГ А.А. Борисов. Весенняя полярная ночь. 1897. ГТГ К.А. Коровин. Ловля рыбы на Мурманском море. 1896. ГТГ М.М. Берингов. Северная соната. 1927. ГТГ И.П. Рубан. «Не для туристов». 1964. ГТГ Ф.П. Решетников. Групповой портрет героев СССР. 1976. ГТГ А.А. Рыбников. Первая Ленская во льдах. 1934. ГТГ А.А. Яковлев. Счастливая. 1974. ГТГ А.А. Яковлев. Быть в тайге городам. 1985. ГТГ Денис Фонтанов. «Потоки времени». Из серии «Портрет воды». 2018. ГТГ А.С. Мартинс. Из серии «Полярники». 2010. ГТГ Г.Д. Кизевальтер. Воспоминание о Якутии. 1988. ГТГ А.А. Борисов. В области вечного льда. (Лето). 1897. ГТГ А.А. Борисов. Весенняя полярная ночь. 1897. ГТГ К.А. Коровин. Ловля рыбы на Мурманском море. 1896. ГТГ М.М. Берингов. Северная соната. 1927. ГТГ И.П. Рубан. «Не для туристов». 1964. ГТГ 1 / 12 О мероприятии Экспозиция, охватывающая период с XVIII века до современности, отражает эволюцию восприятия северного края: от романтизированных образов до документальных свидетельств освоения региона и современных художественных интерпретаций. В состав выставки вошло более 130 произведений разных жанров и техник. В экспозиции представлены живопись, графика, скульптура, фотография, этнографические артефакты и мультимедийные инсталляции. Среди экспонатов – миниатюрные костяные иконы XVIII–XIX веков, работы первых художников-путешественников по Арктике – Александра Борисова и Константина Коровина, а также произведения советских и современных авторов, включая участников полярных экспедиций: Фёдора Решетникова, Митрофана Берингова и Игоря Рубана. Отдельный раздел выставки посвящён современным художникам и тому, как они продолжают тему художественного освоения Арктики в XXI веке. Здесь будет рассказано о путешествиях Леонида Тишкова, Аркадия Насонова, Фёдора Конюхова и Александра Пономарёва. Особое внимание уделено творчеству ненецких художников – Тыко Вылки и Константина Панкова, чьи работы отражают аутентичный взгляд на Арктику. Фотографические разделы выстав",восточное искусство
Tretyakov Gallery,Братья Чернецовы. К новым берегам,25 декабря 2025 — 12 апреля 2026,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/bratya-chernetsovy-k-novym-beregam/,"КУПИТЬ БИЛЕТ СТАТЬ ДРУГОМ ИНТЕРНЕТ-МАГАЗИН 5 RU expand_more Посетителям Выставки События Нам 170 лет Кино Программы и абонементы Коллекция Поддержать музей О музее Информация для всех посетителей и маломобильных граждан Ограничение доступа в залы Третьяковской галереи (Лаврушинский переулок, д.10) Подробнее Главная /Выставки /Архив выставок #Архив Братья Чернецовы. К новым берегам 25 декабря 2025 — 12 апреля 2026 6+ Н.Г. Чернецов. Вид на Волге, близ села Красновидова. 1839. ГТГ Описание Фото / экспонаты Государственная Третьяковская галерея представляет проект «Братья Чернецовы. К новым берегам». Эта камерная выставка художников Григория и Никанора Чернецовых стала первым персональным показом работ братьев в стенах музея. Вход по билетам на основную экспозицию с правом посещения ряда других выставок. Выставка проходит в Лаврушинском переулке, 10, зал 11. ЧИТАТЬ ДАЛЕЕ Галерея работ Н.Г. Чернецов. Вид Каралезской долины в Крыму. 1839. ГТГ Н.Г. Чернецов. Вид Иерусалима. 1854. ГТГ Н.Г. Чернецов. Мечеть Гама Абумандур в Розетте на берегу Нила. 1842. ГТГ Г.Г. Чернецов. Сфинкс. У пирамиды в Гизе близ Каира. 1842. ГТГ Г.Г. Чернецов. Парад по случаю открытия памятника Александру I в Санкт-Петербурге 30 августа 1834 года. 1834. ГТГ Н.Г. Чернецов. Ялта. 1835. ГТГ Н.Г. Чернецов. Крым. Ай-Петри. 1835. ГТГ Н.Г. Чернецов. Внутренний вид собора Св. Марка в Венеции. 1846. ГТГ Н.Г. Чернецов. Путешественники в предгорьях Кавказа. 1849. ГТГ Н.Г. Чернецов. Вид на Волге, близ села Красновидова. 1839. ГТГ Н.Г. Чернецов. Вид Каралезской долины в Крыму. 1839. ГТГ Н.Г. Чернецов. Вид Иерусалима. 1854. ГТГ Н.Г. Чернецов. Мечеть Гама Абумандур в Розетте на берегу Нила. 1842. ГТГ Г.Г. Чернецов. Сфинкс. У пирамиды в Гизе близ Каира. 1842. ГТГ Г.Г. Чернецов. Парад по случаю открытия памятника Александру I в Санкт-Петербурге 30 августа 1834 года. 1834. ГТГ Н.Г. Чернецов. Ялта. 1835. ГТГ Н.Г. Чернецов. Крым. Ай-Петри. 1835. ГТГ Н.Г. Чернецов. Внутренний вид собора Св. Марка в Венеции. 1846. ГТГ Н.Г. Чернецов. Путешественники в предгорьях Кавказа. 1849. ГТГ Н.Г. Чернецов. Вид на Волге, близ села Красновидова. 1839. ГТГ 1 / 10 О мероприятии На выставке, приуроченной к 220-летию со дня рождения Никанора Чернецова, можно увидеть около 30 живописных и графических произведений, как известных, так и редко покидающих фонды Галереи, выполненных братьями в разные периоды жизни. Небольшая, но разноплановая экспозиция раскрывает многогранность творчества двух незаурядных виртуозных мастеров XIX столетия, внесших существенный вклад в историю отечественного искусства. Григорий Чернецов (1802–1865) – блистательный пейзажист, придворный художник, прославившийся масштабными изображениями парадов и торжеств. Никанор Чернецов (1805–1879) известен пейзажными работами. Успешно обращались оба живописца и к жанру интерьера. На протяжении многолетней творческой деятельности Чернецовы стремились «быть полезными себе и отечеству, обретя честь и существование в памяти потомства». Главной же страстью братье",национальное российское искусство
Tretyakov Gallery,Владимир Немухин. Игра в абстракцию,11 ноября 2025 — 15 марта 2026,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/vladimir-nemukhin-k-100-letiyu-so-dnya-rozhdeniya/,"КУПИТЬ БИЛЕТ СТАТЬ ДРУГОМ ИНТЕРНЕТ-МАГАЗИН 5 RU expand_more Посетителям Выставки События Нам 170 лет Кино Программы и абонементы Коллекция Поддержать музей О музее Информация для всех посетителей и маломобильных граждан Ограничение доступа в залы Третьяковской галереи (Лаврушинский переулок, д.10) Подробнее Главная /Выставки /Архив выставок #Архив Владимир Немухин. Игра в абстракцию 11 ноября 2025 — 15 марта 2026 12+ В.Н. Немухин. Прилуки. В большой комнате. 1956. ГТГ Описание Фото / экспонаты События Государственная Третьяковская галерея представляет ретроспективу Владимира Николаевича Немухина (1925–2016) – художника-шестидесятника, одного из лидеров и ярчайших представителей нонконформизма, члена «Лианозовской группы». Вход по билетам на основную экспозицию с правом посещения ряда других выставок. Выставка проходит на Крымском валу, 10, зал 38. ЧИТАТЬ ДАЛЕЕ Галерея работ В.Н. Немухин. Валет бубновый. Мишень. 1988. ГТГ В.Н. Немухин. День-ночь. 1980-е. ГТГ В.Н. Немухин. Белый ломберный. 1991. ГТГ В.Н. Немухин. Бубновый Валет. 2000. ГТГ Фото: И.А. Пальмин. В.Н. Немухин в мастерской на 4-ой Тверской-Ямской ул. 1978. ГТГ Фото: В.Н. Немухин в своей мастерской. Химки–Ховрино. 1964–1965. ГТГ В.Н. Немухин. Абстракция. 1962. ГТГ В.Н. Немухин. Натюрморт с картами. 1976. ГТГ В.Н. Немухин. Черный ломберный стол. 1990. ГТГ В.Н. Немухин. Композиция с черным кругом. 1996. ГТГ В.Н. Немухин. Прилуки. В большой комнате. 1956. ГТГ В.Н. Немухин. Гитара. 1971. ГТГ В.Н. Немухин. Валет бубновый. Мишень. 1988. ГТГ В.Н. Немухин. День-ночь. 1980-е. ГТГ В.Н. Немухин. Белый ломберный. 1991. ГТГ В.Н. Немухин. Бубновый Валет. 2000. ГТГ Фото: И.А. Пальмин. В.Н. Немухин в мастерской на 4-ой Тверской-Ямской ул. 1978. ГТГ Фото: В.Н. Немухин в своей мастерской. Химки–Ховрино. 1964–1965. ГТГ В.Н. Немухин. Абстракция. 1962. ГТГ В.Н. Немухин. Натюрморт с картами. 1976. ГТГ В.Н. Немухин. Черный ломберный стол. 1990. ГТГ В.Н. Немухин. Композиция с черным кругом. 1996. ГТГ 1 / 12 О мероприятии Выставка, приуроченная к 100-летию мастера, охватывает все этапы его творческого пути – от ранних работ конца 1950-х до произведений 2000-х годов. В экспозицию вошло более 70 работ разных жанров: живопись, графика, а также редкие образцы декоративно-прикладного искусства, включая малотиражный фарфор. Особое место занимают скульптурные эксперименты художника: геометрические конструкции из дерева и мемориальные композиции-посвящения современникам раскрывают его поиски в области формы и пространства. Впервые представлены архивные материалы – личные документы, фотографии, письма, позволяющие глубже понять внутренний мир Немухина и проследить эволюцию его творчества. Владимир Немухин более 20 лет сотрудничал с Третьяковской галереей, способствуя формированию ее коллекции «неофициального» отечественного искусства. В 2006 году он вместе с правительством Москвы передал Галерее произведения своих друзей – Оскара Рабина, Лидии Мастерковой, Анатолия Зверева, Олега Целкова и других легендарных шестидесятник",национальное российское искусство
